AGEP,SCHL,MAR,SEX,DIS,ESP,MIG,CIT,MIL,ANC,NATIVITY,RELP,DEAR,DEYE,DREM,RAC1P,GCL,ESR
27,17.0,5,1,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,1,-99999.0,1.0
25,17.0,5,1,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,1,-99999.0,1.0
22,17.0,5,1,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,1,-99999.0,1.0
20,17.0,5,1,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,1,-99999.0,1.0
62,16.0,1,1,2,-99999.0,1.0,1,2.0,2,1,0,2,2,2.0,1,2.0,1.0
63,19.0,1,2,1,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
21,20.0,1,1,2,-99999.0,3.0,1,4.0,2,1,0,2,2,2.0,1,-99999.0,1.0
20,20.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,-99999.0,1.0
64,19.0,1,1,2,-99999.0,1.0,4,4.0,1,2,0,2,2,2.0,1,2.0,1.0
61,19.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
52,16.0,4,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
28,13.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,-99999.0,1.0
25,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,-99999.0,1.0
2,-99999.0,5,1,1,1.0,1.0,1,-99999.0,1,1,2,1,2,-99999.0,1,-99999.0,-99999.0
65,14.0,5,1,2,-99999.0,1.0,1,4.0,4,1,10,2,2,2.0,1,2.0,6.0
73,16.0,1,1,1,-99999.0,1.0,1,4.0,2,1,0,2,2,1.0,1,2.0,6.0
71,18.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,6.0
20,14.0,5,1,2,-99999.0,1.0,1,4.0,2,1,7,2,2,2.0,1,-99999.0,1.0
35,16.0,1,2,2,-99999.0,3.0,1,4.0,4,1,0,2,2,2.0,1,2.0,3.0
42,16.0,1,1,2,-99999.0,3.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
13,10.0,5,2,2,1.0,3.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,-99999.0
11,8.0,5,2,2,1.0,3.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,-99999.0
1,-99999.0,5,2,2,1.0,3.0,1,-99999.0,4,1,2,2,2,-99999.0,1,-99999.0,-99999.0
80,16.0,2,1,1,-99999.0,1.0,1,4.0,1,1,0,1,2,1.0,1,2.0,6.0
58,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
65,22.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
61,19.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
60,19.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
52,20.0,3,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
49,19.0,1,1,1,-99999.0,1.0,1,4.0,1,1,0,1,2,2.0,1,2.0,1.0
42,19.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
40,19.0,1,1,1,-99999.0,1.0,1,4.0,1,1,0,1,2,2.0,1,2.0,1.0
35,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
48,17.0,3,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,2.0,3.0
29,17.0,5,1,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,3,-99999.0,6.0
17,10.0,5,1,2,7.0,1.0,1,4.0,1,1,2,2,2,2.0,3,-99999.0,6.0
83,14.0,2,1,2,-99999.0,1.0,1,4.0,1,1,6,2,2,2.0,3,1.0,6.0
72,22.0,3,2,1,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
68,16.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
60,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
51,20.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
21,19.0,5,2,2,-99999.0,1.0,1,4.0,2,1,2,2,2,2.0,1,-99999.0,6.0
48,24.0,1,1,1,-99999.0,1.0,1,4.0,2,1,12,1,1,2.0,1,2.0,1.0
75,16.0,1,1,2,-99999.0,1.0,1,3.0,1,1,0,2,2,2.0,1,2.0,6.0
68,16.0,1,2,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
53,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
16,13.0,5,1,2,8.0,1.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,6.0
15,13.0,5,2,2,8.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
54,22.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
54,20.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
67,16.0,3,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
65,13.0,3,2,2,-99999.0,1.0,1,4.0,4,1,13,2,2,2.0,1,2.0,6.0
66,16.0,3,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
26,20.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,-99999.0,1.0
26,20.0,1,2,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,-99999.0,1.0
4,2.0,5,2,2,1.0,1.0,1,-99999.0,4,1,2,2,2,-99999.0,1,-99999.0,-99999.0
1,-99999.0,5,2,2,1.0,1.0,1,-99999.0,4,1,2,2,2,-99999.0,1,-99999.0,-99999.0
66,16.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
63,16.0,1,2,2,-99999.0,1.0,1,3.0,2,1,1,2,2,2.0,1,2.0,6.0
77,18.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
72,12.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,6.0
65,19.0,1,1,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,6.0
55,16.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
30,21.0,1,1,2,-99999.0,1.0,1,4.0,4,1,2,2,2,2.0,1,2.0,6.0
58,20.0,3,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,2.0,1.0
31,18.0,5,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,3,2.0,6.0
7,4.0,5,1,2,8.0,1.0,1,-99999.0,1,1,2,2,2,2.0,3,-99999.0,-99999.0
1,-99999.0,5,1,2,8.0,1.0,1,-99999.0,1,1,2,2,2,-99999.0,3,-99999.0,-99999.0
34,12.0,5,1,1,-99999.0,1.0,1,4.0,1,1,13,2,2,1.0,1,2.0,3.0
61,21.0,3,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
78,22.0,2,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
39,21.0,4,2,2,-99999.0,3.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
60,17.0,1,1,1,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,1.0,1.0
60,18.0,1,2,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,1.0,6.0
33,1.0,5,1,1,-99999.0,1.0,1,4.0,4,1,2,1,1,1.0,1,2.0,3.0
4,2.0,5,2,2,5.0,1.0,1,-99999.0,4,1,7,2,2,-99999.0,1,-99999.0,-99999.0
20,15.0,5,2,2,-99999.0,1.0,1,4.0,4,1,10,2,2,2.0,1,-99999.0,1.0
18,16.0,5,2,2,-99999.0,3.0,1,4.0,4,1,10,2,2,2.0,1,-99999.0,6.0
15,12.0,5,2,2,-99999.0,1.0,1,-99999.0,4,1,10,2,2,2.0,1,-99999.0,-99999.0
20,14.0,5,1,2,-99999.0,1.0,1,4.0,4,1,15,2,2,2.0,1,-99999.0,1.0
40,19.0,2,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,1.0
19,14.0,5,2,2,-99999.0,1.0,1,4.0,4,1,2,2,2,2.0,1,-99999.0,6.0
15,11.0,5,2,2,7.0,1.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,-99999.0
13,9.0,5,1,2,7.0,1.0,1,-99999.0,4,1,2,2,2,2.0,1,-99999.0,-99999.0
41,22.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
42,22.0,1,2,2,-99999.0,1.0,5,4.0,1,2,1,2,2,2.0,1,2.0,1.0
16,12.0,5,1,2,1.0,1.0,3,-99999.0,1,1,2,2,2,2.0,1,-99999.0,2.0
14,11.0,5,1,2,1.0,1.0,3,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
10,6.0,5,1,2,1.0,1.0,3,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
61,21.0,1,2,1,-99999.0,1.0,1,2.0,1,1,0,1,1,2.0,1,2.0,6.0
67,21.0,1,1,1,-99999.0,1.0,1,2.0,1,1,1,1,1,2.0,1,2.0,6.0
36,16.0,3,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,2.0
29,21.0,3,1,2,-99999.0,1.0,1,2.0,2,1,13,2,2,2.0,1,-99999.0,3.0
68,16.0,2,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,1.0
47,19.0,3,2,2,-99999.0,1.0,1,4.0,4,1,10,2,2,2.0,1,2.0,1.0
71,21.0,3,1,2,-99999.0,1.0,1,4.0,4,1,13,2,2,2.0,1,2.0,6.0
61,22.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
62,22.0,1,1,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,1.0
37,19.0,5,2,1,-99999.0,1.0,1,4.0,2,1,0,2,2,1.0,1,2.0,6.0
9,5.0,5,2,1,8.0,1.0,1,-99999.0,2,1,2,2,2,1.0,1,-99999.0,-99999.0
54,23.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
52,19.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
13,7.0,5,1,2,2.0,1.0,4,-99999.0,1,2,3,2,2,2.0,2,-99999.0,-99999.0
53,21.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
41,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
14,12.0,5,1,2,1.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
6,3.0,5,2,2,1.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
66,24.0,3,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
39,21.0,5,1,2,-99999.0,1.0,1,4.0,3,1,0,2,2,2.0,1,2.0,1.0
61,20.0,3,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
38,16.0,5,1,1,-99999.0,1.0,1,4.0,2,1,2,2,2,1.0,1,2.0,1.0
55,18.0,3,1,1,-99999.0,1.0,1,4.0,1,1,0,1,2,2.0,1,2.0,2.0
52,22.0,1,1,2,-99999.0,1.0,1,2.0,2,1,0,2,2,2.0,1,2.0,1.0
46,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
20,20.0,5,1,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,1,-99999.0,1.0
17,13.0,5,1,2,1.0,1.0,1,4.0,1,1,2,2,2,2.0,1,-99999.0,1.0
13,9.0,5,1,2,1.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
6,3.0,5,1,2,1.0,1.0,1,-99999.0,1,1,3,2,2,2.0,9,-99999.0,-99999.0
86,16.0,3,1,2,-99999.0,1.0,1,2.0,4,1,0,2,2,2.0,1,2.0,6.0
79,16.0,2,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
62,19.0,3,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
72,24.0,5,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
64,16.0,3,1,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,6.0
38,22.0,5,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
24,16.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,-99999.0,6.0
25,16.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,-99999.0,2.0
3,1.0,5,2,2,2.0,1.0,1,-99999.0,2,1,2,2,2,-99999.0,1,-99999.0,-99999.0
75,20.0,1,1,1,-99999.0,1.0,1,4.0,4,1,0,1,2,2.0,1,2.0,1.0
70,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
59,19.0,2,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
36,16.0,1,1,2,-99999.0,1.0,1,2.0,2,1,0,2,2,2.0,1,2.0,1.0
37,16.0,1,2,2,-99999.0,1.0,1,2.0,2,1,1,2,2,2.0,1,2.0,6.0
16,12.0,5,2,2,2.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,6.0
9,6.0,5,2,2,2.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
40,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
40,18.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
16,12.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,6.0
12,9.0,5,2,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
84,16.0,2,1,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,1,2.0,6.0
42,24.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
44,22.0,1,1,1,-99999.0,1.0,1,4.0,1,1,1,2,2,1.0,1,2.0,1.0
9,5.0,5,1,1,1.0,1.0,1,-99999.0,2,1,2,2,2,1.0,1,-99999.0,-99999.0
7,3.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
3,1.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,-99999.0,1,-99999.0,-99999.0
69,19.0,1,1,1,-99999.0,1.0,1,2.0,4,1,0,1,2,1.0,1,2.0,6.0
67,18.0,1,2,1,-99999.0,1.0,1,4.0,4,1,1,2,2,1.0,1,2.0,6.0
31,16.0,2,2,1,-99999.0,1.0,1,4.0,1,1,0,2,2,1.0,1,2.0,3.0
11,7.0,5,2,2,7.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
10,6.0,5,2,1,7.0,1.0,1,-99999.0,2,1,2,2,2,1.0,1,-99999.0,-99999.0
6,3.0,5,2,2,7.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
54,19.0,1,1,1,-99999.0,3.0,1,2.0,4,1,6,2,2,1.0,1,1.0,6.0
51,10.0,1,2,2,-99999.0,3.0,1,4.0,1,1,6,2,2,2.0,1,1.0,1.0
17,13.0,5,1,2,-99999.0,3.0,1,4.0,1,1,10,2,2,2.0,1,-99999.0,6.0
15,11.0,5,1,2,-99999.0,3.0,1,-99999.0,1,1,10,2,2,2.0,1,-99999.0,-99999.0
48,22.0,1,2,1,-99999.0,1.0,1,4.0,2,1,0,2,1,2.0,1,2.0,1.0
43,22.0,1,1,1,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,3,2.0,1.0
69,18.0,1,1,2,-99999.0,1.0,1,2.0,2,1,0,2,2,2.0,1,2.0,1.0
68,16.0,1,2,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,6.0
32,16.0,1,1,2,-99999.0,1.0,3,2.0,1,1,0,2,2,2.0,1,2.0,1.0
36,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
20,18.0,5,2,2,-99999.0,3.0,1,4.0,4,1,0,2,2,2.0,1,-99999.0,1.0
59,20.0,3,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
65,21.0,1,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,1.0
72,16.0,1,1,2,-99999.0,1.0,1,2.0,4,1,1,2,2,2.0,1,2.0,6.0
37,21.0,5,1,2,-99999.0,1.0,1,4.0,4,1,2,2,2,2.0,1,2.0,1.0
46,24.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
44,21.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
11,7.0,5,1,2,1.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
7,4.0,5,1,2,1.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
6,2.0,5,2,2,1.0,1.0,1,-99999.0,1,1,3,2,2,2.0,1,-99999.0,-99999.0
71,19.0,1,1,2,-99999.0,1.0,1,2.0,2,1,0,2,2,2.0,1,2.0,1.0
52,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
19,19.0,5,2,2,-99999.0,1.0,1,4.0,2,1,2,2,2,2.0,1,-99999.0,1.0
68,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
70,16.0,1,1,2,-99999.0,1.0,1,2.0,1,1,1,2,2,2.0,1,2.0,6.0
26,21.0,5,1,2,-99999.0,1.0,1,1.0,2,1,0,2,2,2.0,1,-99999.0,4.0
53,16.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
53,18.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
31,17.0,5,1,2,-99999.0,1.0,1,4.0,1,1,4,2,2,2.0,1,2.0,1.0
58,21.0,2,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
60,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
62,22.0,1,1,2,-99999.0,1.0,3,4.0,1,1,1,2,2,2.0,1,2.0,1.0
25,22.0,5,1,2,-99999.0,3.0,1,4.0,1,1,2,2,2,2.0,1,-99999.0,6.0
49,19.0,5,1,2,-99999.0,1.0,1,2.0,1,1,0,2,2,2.0,1,2.0,1.0
54,19.0,5,2,2,-99999.0,1.0,1,4.0,1,1,13,2,2,2.0,1,2.0,1.0
25,21.0,5,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,-99999.0,1.0
44,16.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
46,20.0,1,1,1,-99999.0,1.0,1,4.0,2,1,1,1,2,2.0,1,2.0,1.0
13,11.0,5,2,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
13,11.0,5,1,2,1.0,1.0,1,-99999.0,2,1,2,2,2,2.0,1,-99999.0,-99999.0
18,16.0,5,1,2,-99999.0,1.0,1,4.0,2,1,3,2,2,2.0,2,-99999.0,1.0
49,22.0,3,2,2,-99999.0,1.0,3,4.0,1,1,0,2,2,2.0,1,2.0,1.0
72,18.0,1,1,2,-99999.0,1.0,1,2.0,2,1,0,2,2,2.0,9,2.0,6.0
73,17.0,1,2,1,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,9,2.0,6.0
66,19.0,5,2,1,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
59,19.0,2,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
52,16.0,3,1,2,-99999.0,1.0,1,4.0,1,1,13,2,2,2.0,1,2.0,1.0
65,20.0,1,1,1,-99999.0,1.0,1,4.0,2,1,0,1,2,2.0,1,1.0,1.0
60,16.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,1.0,1.0
31,19.0,1,2,2,-99999.0,1.0,1,4.0,2,1,2,2,2,2.0,1,2.0,1.0
9,6.0,5,1,2,7.0,1.0,1,-99999.0,2,1,7,2,2,2.0,1,-99999.0,-99999.0
6,4.0,5,2,2,7.0,1.0,1,-99999.0,2,1,7,2,2,2.0,1,-99999.0,-99999.0
4,1.0,5,2,2,7.0,1.0,1,-99999.0,4,1,7,2,2,-99999.0,1,-99999.0,-99999.0
78,21.0,1,1,1,-99999.0,1.0,1,2.0,2,1,0,2,2,1.0,1,2.0,6.0
77,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
33,18.0,5,1,2,-99999.0,3.0,1,4.0,4,1,0,2,2,2.0,1,2.0,1.0
29,19.0,3,2,2,-99999.0,3.0,1,2.0,4,1,13,2,2,2.0,1,-99999.0,1.0
5,2.0,5,2,2,-99999.0,3.0,1,-99999.0,4,1,15,2,2,2.0,1,-99999.0,-99999.0
4,2.0,5,2,2,-99999.0,3.0,1,-99999.0,4,1,15,2,2,-99999.0,1,-99999.0,-99999.0
71,22.0,3,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
55,19.0,2,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
80,16.0,2,2,1,-99999.0,1.0,1,4.0,4,1,6,2,2,2.0,1,2.0,6.0
39,16.0,2,1,2,-99999.0,1.0,1,4.0,1,1,9,2,2,2.0,1,2.0,1.0
62,16.0,3,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
32,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
42,16.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,1.0
13,11.0,5,1,1,1.0,1.0,1,-99999.0,1,1,2,2,2,1.0,1,-99999.0,-99999.0
8,6.0,5,1,2,1.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
23,21.0,5,2,2,-99999.0,3.0,1,4.0,2,1,0,2,2,2.0,1,-99999.0,1.0
65,23.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
74,22.0,1,1,2,-99999.0,1.0,1,2.0,1,1,1,2,2,2.0,1,2.0,1.0
60,16.0,1,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,1.0
60,15.0,1,1,1,-99999.0,1.0,1,4.0,2,1,1,2,1,2.0,1,2.0,6.0
60,20.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
59,21.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
63,16.0,3,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
53,17.0,3,2,2,-99999.0,1.0,1,4.0,1,1,13,2,2,2.0,1,2.0,1.0
87,16.0,2,2,1,-99999.0,1.0,1,4.0,1,1,0,1,1,2.0,1,2.0,6.0
47,16.0,1,1,1,-99999.0,3.0,1,4.0,1,1,0,2,2,2.0,1,2.0,3.0
45,16.0,1,2,1,-99999.0,3.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
76,16.0,1,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,9,2.0,1.0
79,18.0,1,1,1,-99999.0,1.0,1,4.0,1,1,1,1,2,2.0,1,2.0,6.0
53,19.0,3,1,2,-99999.0,1.0,1,4.0,1,1,2,2,2,2.0,9,2.0,1.0
37,16.0,5,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
50,16.0,1,2,2,-99999.0,1.0,1,4.0,4,1,0,2,2,2.0,1,2.0,6.0
48,18.0,1,1,2,-99999.0,1.0,5,4.0,1,2,1,2,2,2.0,1,2.0,6.0
16,13.0,5,1,2,4.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,6.0
11,7.0,5,1,2,4.0,1.0,1,-99999.0,1,1,2,2,2,2.0,1,-99999.0,-99999.0
62,16.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
59,16.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
30,20.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,1.0
29,19.0,1,1,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,-99999.0,1.0
3,1.0,5,2,2,1.0,1.0,1,-99999.0,1,1,2,2,2,-99999.0,1,-99999.0,-99999.0
0,-99999.0,5,1,2,1.0,-99999.0,1,-99999.0,1,1,2,2,2,-99999.0,1,-99999.0,-99999.0
62,16.0,1,1,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
62,16.0,1,2,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,6.0
66,16.0,1,1,1,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,6.0
66,16.0,1,2,1,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,6.0
83,16.0,1,2,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
88,11.0,1,1,1,-99999.0,1.0,4,4.0,1,2,1,2,1,1.0,1,2.0,6.0
60,20.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,1.0
67,20.0,1,1,1,-99999.0,1.0,1,2.0,2,1,1,1,2,2.0,1,2.0,6.0
52,21.0,1,2,2,-99999.0,3.0,1,4.0,2,1,0,2,2,2.0,3,2.0,6.0
56,16.0,1,1,2,-99999.0,3.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
57,22.0,1,2,2,-99999.0,1.0,1,4.0,2,1,0,2,2,2.0,1,2.0,2.0
59,22.0,1,1,2,-99999.0,1.0,1,4.0,2,1,1,2,2,2.0,1,2.0,1.0
65,20.0,3,2,2,-99999.0,3.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
82,16.0,1,1,1,-99999.0,1.0,1,2.0,4,1,0,2,2,1.0,1,2.0,6.0
81,19.0,1,2,2,-99999.0,1.0,1,4.0,4,1,1,2,2,2.0,1,2.0,6.0
71,21.0,1,1,2,-99999.0,1.0,1,4.0,1,1,0,2,2,2.0,1,2.0,6.0
71,21.0,1,2,2,-99999.0,1.0,1,4.0,1,1,1,2,2,2.0,1,2.0,6.0
